identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3541-01,3541,2017-11-07,null,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Студентський бульвар, 8-а",null,48.5157278,32.2744548,Тополя пухова,null,1,1,0,,,Замовлення виконано підрядником
3735-01,3735,2018-05-31,КП «ЖЕО № 2» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Велика Перспективна, 25/34",null,48.5115341,32.268664,Тополя,null,2,2,0,37,2018,Замовлення виконано підрядником
3735-02,3735,2018-05-31,КП «ЖЕО № 2» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архангельська, 65/108",null,48.5050495,32.272339,Клен,null,1,1,0,37,2018,Замовлення виконано підрядником
3735-03,3735,2018-05-31,КП «ЖЕО № 2» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Пашутінська, 51-а",null,48.5083306,32.2683304,Каштан,null,1,1,0,37,2018,Замовлення виконано підрядником
3729-01,3729,2018-05-31,КП «ЖЕО № 3» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Соборна, 22-а",null,48.5023311,32.2475499,Верба плакуча,null,1,1,0,37,2018,Замовлення виконано підрядником
3723-01,3723,2018-05-31,КП «Благоустрій» МРМК»,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Маланюка, 2","біля магазину ""Світ""",48.52234139999999,32.2846519,Тополя,null,1,1,0,40,2018,Замовлення виконано підрядником
3723-02,3723,2018-05-31,КП «Благоустрій» МРМК»,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 16",біля ЗОШ 20,48.520051,32.25102,Клен,null,1,1,0,40,2018,Замовлення виконано підрядником
3777-01,3777,2018-08-03,null,2297/03-01-06,2018-08-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 16",біля ЗОШ 20,48.520051,32.25102,Каштан,null,1,,1,,,Замовлення виконано підрядником
3719-01,3719,2018-05-31,ГУ юстиції у Кіровоградській області,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Дворцова, 6/7",null,48.5134889,32.2601317,Каштан,null,1,1,0,48,2018,Замовлення виконано підрядником
3719-02,3719,2018-05-31,ГУ юстиції у Кіровоградській області,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Пашутінська, 13",null,48.5121261,32.272032,Акація,null,1,1,0,48,2018,Замовлення виконано підрядником
3738-01,3738,2018-06-12,КП «ЖЕО № 4» Міської ради міста Кропивницького,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Космонавта Попова, 13, корп. 1",null,48.4953441,32.21133470000001,Тополя,null,1,1,0,48,2018,Замовлення виконано підрядником
3739-01,3739,2018-06-12,ГУ ЖКГ МР МК,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Пляжна, 91",навпроти будинку 91,48.4867026,32.2442501,Клен,null,1,1,0,41,2018,Замовлення виконано підрядником
3743-01,3743,2018-06-12,гр. Коваленко Г.О.,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Курганна, 2-а",ДНЗ 65,48.4932658,32.2390575,Горобина,null,1,1,0,41,2018,Замовлення виконано підрядником
3746-01,3746,2018-06-12,КП «Благоустрій» МРМК»,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Олени Теліги, 5",null,48.5389284,32.2623424,Клен,null,1,1,0,41,2018,Замовлення виконано підрядником
3747-01,3747,2018-06-12,КП «Благоустрій» МРМК»,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 4",null,48.499674,32.2368108,Ясен,null,1,1,0,41,2018,Замовлення виконано підрядником
3747-02,3747,2018-06-12,КП «Благоустрій» МРМК»,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 4",null,48.499674,32.2368108,Клен,null,1,1,0,41,2018,Замовлення виконано підрядником
3747-03,3747,2018-06-12,КП «Благоустрій» МРМК»,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 4",null,48.499674,32.2368108,Тополя,null,3,3,0,41,2018,Замовлення виконано підрядником
3748-01,3748,2018-06-12,КП «Благоустрій» МРМК»,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Івана Похитонова, 5",null,48.516619,32.2545824,Верба плакуча,null,1,1,0,41,2018,Замовлення виконано підрядником
3750-01,3750,2018-06-25,КП «ЖЕО № 2» Міської ради міста Кропивницького,1767/03-01-06,2018-06-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. В'ячеслава Чорновола, 1-в",null,48.5130285,32.2650752,Береза,null,3,3,0,41,2018,Замовлення виконано підрядником
3582-01,3582,2017-11-30,null,1799/03-01-06,2018-07-02,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Сергія Гришина, 13",null,48.5113123,32.2292272,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3497-01,3497,2017-09-18,null,2070-д,2018-07-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"пров. Новий, 1",null,48.5151652,32.2381276,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3755-01,3755,2018-07-03,КП «Благоустрій» МРМК»,1896/03-01-06,2018-07-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 10, корп. 3",null,48.5103273,32.2242849,Берест,null,1,1,0,48,2018,Замовлення виконано підрядником
3755-02,3755,2018-07-03,КП «Благоустрій» МРМК»,1896/03-01-06,2018-07-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 79",null,48.4850258,32.2704033,Тополя,null,1,1,0,48,2018,Замовлення виконано підрядником
3755-03,3755,2018-07-03,КП «Благоустрій» МРМК»,1896/03-01-06,2018-07-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 81-83",null,48.48490779999999,32.2705369,Тополя,null,1,1,0,48,2018,Замовлення виконано підрядником
3755-04,3755,2018-07-03,КП «Благоустрій» МРМК»,1896/03-01-06,2018-07-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 83",null,48.4848229,32.2703911,Акація,null,1,1,0,48,2018,Замовлення виконано підрядником
,,,,1895/03-01-06,2018-07-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гагаріна, 12",null,48.5127963,32.2710272,Пеньокок,null,,,0,,,Надано замовлення підряднику
3572-01,3572,2017-11-27,,1924/03-01-06,2018-07-11,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Василя Нікітіна, 32",null,48.5303274,32.2733769,Шовковиця,null,1,,1,,,Надано замовлення підряднику
3757-01,3757,2018-07-11,КП «ЖЕО № 2» Міської ради міста Кропивницького,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"пров. Фортечний, 23",null,48.4959028,32.2590565,Липа,null,1,1,0,51,2018,Замовлення виконано підрядником
3757-02,3757,2018-07-11,КП «ЖЕО № 2» Міської ради міста Кропивницького,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"пров. Фортечний, 23",null,48.4959028,32.2590565,Тополя,null,1,1,0,51,2018,Замовлення виконано підрядником
3758-01,3758,2018-07-11,КП «ЖЕО № 2» Міської ради міста Кропивницького,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Єгорова, 5",null,48.5149113,32.2701432,Береза,null,1,1,0,54,2018,Замовлення виконано підрядником
3759-01,3759,2018-07-11,КП «Благоустрій» МРМК»,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Соборна, 6",null,48.502982,32.2556657,Клен,null,1,1,0,51,2018,Замовлення виконано підрядником
3760-01,3760,2018-07-11,КП «Благоустрій» МРМК»,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Вокзальна,між вул. Вокзальною та Глиняною,48.5122377,32.2478767,Клен,null,1,1,1,54,2018,Замовлення виконано підрядником
3761-01,3761,2018-07-11,КП «Благоустрій» МРМК»,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 166/44",null,48.50793300000001,32.262317,Клен,null,1,1,1,54,2018,Замовлення виконано підрядником
3762-01,3762,2018-07-11,КП «Благоустрій» МРМК»,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 89 та 91",null,48.4841662,32.2703691,Верба плакуча,null,1,1,0,51,2018,Замовлення виконано підрядником
3765-01,3765,2018-07-11,КП «ЖЕО № 2» Міської ради міста Кропивницького,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Преображенська, 25",null,48.505377,32.2685156,Верба плакуча,null,1,1,0,54,2018,Замовлення виконано підрядником
3766-01,3766,2018-07-11,Кіровоградський обласний центр з гідрометрології,2015/03-01-06,2018-07-19,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"про. Приморський, 1-й",null,48.50793300000001,32.262317,Верба плакуча,null,3,3,0,51,2018,Замовлення виконано підрядником
3771-01,3771,2018-07-27,,2141/03-01-06,2018-08-02,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Університетський, 5/2",коледж,48.50581649999999,32.2143613,Тополя,null,5,3,2,,,Надано замовлення підряднику
3771-02,3771,2018-07-27,,2141/03-01-06,2018-08-02,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Університетський, 5/2",коледж,48.50581649999999,32.2143613,Береза,null,2,2,0,,,Надано замовлення підряднику
3764-01,3764,2018-07-11,Управління освіти,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гоголя, 79",null,48.5093544,32.2625592,Акація,null,1,1,0,55,2018,Замовлення виконано підрядником
3696-01,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 34",,48.5222211,32.2543531,Акація,null,1,1,0,,,Замовлення виконано підрядником
3696-02,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 49",null,48.5239565,32.2415018,Клен,null,1,1,0,,,Замовлення виконано підрядником
3696-03,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 51",null,48.5239197,32.240533,Клен,null,1,1,0,,,Замовлення виконано підрядником
3696-04,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 62",null,48.5241348,32.2423995,Клен,null,1,1,0,,,Замовлення виконано підрядником
3696-05,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 65",null,48.523907,32.2381542,Клен,null,2,2,0,,,Замовлення виконано підрядником
3696-06,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 65/31",null,48.523907,32.2381542,Клен,null,4,4,0,,,Замовлення виконано підрядником
3696-07,3696,2018-05-04,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 69",null,48.5238853,32.2374707,Клен,null,3,3,0,,,Замовлення виконано підрядником
3770-01,3770,2018-07-27,КП «Благоустрій» МРМК»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,на перехресті вулиць Лесі Українки та Степняка-Кравчинського,null,48.521869,32.220456,Клен,null,1,1,0,,,Замовлення виконано підрядником
3768-01,3768,2018-07-27,ТОВ «Проеткно-вишукувальний інститут «Агропроект»,2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Чикаленка, 2","біля ТОВ ""Агропроект""",48.517903,32.261264,Софора,null,1,1,0,,,Замовлення виконано підрядником
3772-01,3772,2018-08-06,КП «Благоустрій» МРМК»,2186/03-01-06,2018-08-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Велика Пермська, 69",через дорогу навпроти будинку,48.511903,32.2686573,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3772-02,3772,2018-08-06,КП «Благоустрій» МРМК»,2186/03-01-06,2018-08-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,сквер ім. Шевченка,null,48.513056,32.265833,Берест,null,1,0,1,,,Надано замовлення підряднику
3777-01,3777,2018-08-03,,2297/03-01-06,2018-08-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Євгена Маланюка,біля дитячого майданчика,48.519007,32.278102,Тополя пухова,null,1,0,1,,,Надано замовлення підряднику
3777-02,3777,2018-08-03,,2297/03-01-06,2018-08-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Шевченка, 64",null,48.5083738,32.27603940000001,Акація,null,1,1,0,,,Замовлення виконано підрядником
