identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Холодноярська,null,null,null,Сосна,40-50,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-02,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Краснокутського, 5",null,48.539601,32.261459,Клен,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-03,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"сквер ""Гай Десантників""",null,48.544100,32.254483,Верба плакуча,>80,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-04,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Ціолковського, 1-б",null,null,null,Абрикос,40-50,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3881-05,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Добровольського, 24",null,null,null,Клен,20-30,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3879-01,3879,2019-01-10,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Єгорова, 5-а",null,48.515063,32.270303,Яблуня,40-50,1,1,0,10,2019-01,Замовлення виконано підрядником
3877-01,3877,2018-12-20,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архангельська, вул. Єгорова",перехрестя вулиць,48.511878,32.278631,Акація,>80,1,1,0,10,2019-01,Замовлення виконано підрядником
3876-01,3876,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вознесенська, 50",null,48.493776,32.274744,Акація,70-80,1,1,0,11,2019-02,Замовлення виконано підрядником
3876-02,3876,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вознесенська, 50",null,48.493776,32.274792,Акація,>80,1,1,0,11,2019-02,Замовлення виконано підрядником
3876-03,3876,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Василя Нікітіна, 13/13",null,48.530215,32.274199,Тополя,40-50,1,1,0,11,2019-02,Замовлення виконано підрядником
3876-04,3876,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Севастопольська, 13/13",null,48.530851,32.274224,Акація,70-80,1,1,0,11,2019-02,Замовлення виконано підрядником
3875-01,3875,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гагаріна, 42",null,48.509997,32.277895,Клен,50-60,1,1,0,10,2019-01,Замовлення виконано підрядником
3874-01,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Шульгіних,напроти ЗОШ №4,48.508553,32.258183,Берест,50-60,1,1,0,10,2019-01,Замовлення виконано підрядником
3874-02,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ганни Дмитрян,поворот до ж/д вокзал,48.522782,32.260706,Клен,60-70,1,1,0,11,2019-02,Замовлення виконано підрядником
3874-03,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ганни Дмитрян,поворот до ж/д вокзал,48.523014,32.260668,Клен,60-70,1,1,0,11,2019-02,Замовлення виконано підрядником
3874-04,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ганни Дмитрян,поворот до ж/д вокзал,48.523089,32.260610,Клен,60-70,1,1,0,11,2019-02,Замовлення виконано підрядником
3874-05,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ганни Дмитрян,поворот до ж/д вокзал,48.522980,32.260462,Акація,40-50,1,1,0,11,2019-02,Замовлення виконано підрядником
3874-06,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 61",null,48.515969,32.245130,Клен,60-70,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3874-07,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Аерофлотська,напроти будинку № 6,null,null,Клен,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3873-01,3873,2018-12-20,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Михайлівська, 9",null,null,null,Клен,30-40,1,1,0,10,2019-01,Замовлення виконано підрядником
3872-01,3872,2018-12-20,Розгачов Р.О.-депутат МРМК,128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 2",null,48.521923,32.253499,Верба плакуча,70-80,1,1,0,11,2019-02,Замовлення виконано підрядником
3871-01,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 167",null,48.561614,32.219809,Тополя,60-70,1,1,0,10,2019-01,Замовлення виконано підрядником
3871-02,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 180",null,48.561944,32.219408,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3871-03,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 148",null,48.558892,32.223994,Тополя,50-60,1,1,0,16,2019-02,Замовлення виконано підрядником
3871-04,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 163",null,48.561017,32.220370,Тополя,60-70,1,1,0,16,2019-02,Замовлення виконано підрядником
3871-05,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 163",null,48.561032,32.220398,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3871-06,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 163",null,48.561017,32.220342,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3870-01,3870,2018-11-29,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 7",null,null,null,Шовковиця,50-60,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3869-01,3869,2018-11-29,"Ткаченко А.І.-начальник дільниці КП ""ЖЕО №3"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 16, корп. 1",null,null,null,Горіх,30-40,1,1,0,11,2019-02,Замовлення виконано підрядником
3867-01,3867,2018-11-29,гр. Мальцев В.В,4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Нахімова, 51",null,48.506162,32.233709,Каштан,40-50,1,1,0,16,2019-02,Замовлення виконано підрядником
3866-01,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 171",null,48.561882,32.219391,Тополя,50-60,1,1,0,10,2019-01,Замовлення виконано підрядником
3866-02,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 171",null,48.561845,32.219427,Тополя,60-70,1,1,0,10,2019-01,Замовлення виконано підрядником
3866-03,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 188 та 188-а",null,48.562326,32.218704,Тополя,60-70,1,1,0,10,2019-01,Замовлення виконано підрядником
3866-04,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 188 та 188-а",null,48.562308,32.218720,Тополя,60-70,1,1,0,10,2019-01,Замовлення виконано підрядником
3866-05,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 188 та 188-а",null,48.562343,32.218756,Тополя,60-70,1,1,0,10,2019-01,Замовлення виконано підрядником
3866-06,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 190",null,48.562449,32.218533,Тополя,50-60,1,1,0,11,2019-02,Замовлення виконано підрядником
3866-07,3866,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Богдана Хмельницького, 186",null,48.562269,32.218908,Тополя,50-60,1,1,0,16,2019-02,Замовлення виконано підрядником
3865-01,3865,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 72",null,48.518898,32.239924,Клен,30-40,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3865-02,3865,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 72",null,48.518919,32.239850,Клен,40-50,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3864-01,3864,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гоголя, вул. Одеська",на перехресті вулиць,48.503122,32.277058,Тополя пірамідальна,60-70,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3864-02,3864,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Степанова, 91/26",null,48.526342,32.265257,Клен,40-50,1,1,0,10,2019-01,Замовлення виконано підрядником
3863-01,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 9 буд. 48",null,48.474264,32.275507,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3863-02,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 9 буд. 48",null,48.474252,32.275581,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3863-03,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 9 буд. 48",null,48.474297,32.275650,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3862-01,3862,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 9, буд. № 42",null,48.474327,32.276015,Яблуня,30-40,1,1,0,11,2019-02,Замовлення виконано підрядником
3862-02,3862,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 45",null,null,null,Тополя пірамідальна,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3862-03,3862,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 45",null,null,null,Тополя пірамідальна,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3861-01,3861,2018-11-29,Гамальчук В.П.-депутат МРМК VII скликання,4081/03-01-06,2018-12-10,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Пушкіна, 41/5","на території КП ""ЖЕО № 3""",48.506637,32.254140,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3860-01,3860,2018-11-15,гр. Бугай В.М.,598-Б,2019-02-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Шумілова, 10",null,48.496612,32.267019,Акація,>80,1,1,0,27,2019-03,Замовлення виконано підрядником
3855-01,3855,2018-11-15,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"площа Дружби Народів, 6",null,null,null,Клен,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3854-01,3854,2018-11-15,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Краснокутського, 1-б",null,null,null,Клен,30-40,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3850-01,3850,2018-11-05,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Яновського, 159",null,null,null,Горіх,40-50,1,1,0,11,2019-02,Замовлення виконано підрядником
3849-01,3849,2018-11-05,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 56",null,null,null,Абрикос,30-40,1,1,0,11,2019-02,Замовлення виконано підрядником
3849-02,3849,2018-11-05,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 57",null,null,null,Тополя срібляста,30-40,1,1,0,11,2019-02,Замовлення виконано підрядником
3848-01,3848,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,напроти будинку №35,48.514864,32.246577,Клен,30-40,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3848-02,3848,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,Бобринецький шлях,біля зупинки громадського транспорту,48.490822,32.269938,Акація,40-50,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3848-03,3848,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Бобринецький шлях, 5",null,48.491150,32.270341,Акація,30-40,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-01,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вокзальна,28",null,null,null,Тополя пірамідальна,40-50,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-02,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Валерія Гончаренка, 7, корп.2",null,48.507149,32.241664,Горіх,30-40,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-03,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Пушкіна, 45",null,48.506174,32.254598,Шовковиця,50-60,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-04,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова,"біля магазину ""Максідом""",48.503062,32.222580,В'яз,40-50,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-05,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 166",null,48.528625,32.222231,Верба плакуча,>80,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3847-06,3847,2018-11-05,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Тельнова,3","біля магазину ""Робочий одяг""",48.502989,32.231415,Клен,40-50,1,1,0,1,2019-01-24,Замовлення виконано підрядником
3843-01,3843,2018-10-24,депутат Розгачов О.О. № 115 від 19.10.2018 року3,3668/03-01-06,2018-10-31,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вокзальна, 28","ОСББ ""Добробут-2016""",48.516153,32.250528,Верба плакуча,>80,1,1,0,122,2018-12,Замовлення виконано підрядником
3840-01,3840,2018-10-24,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 46",null,null,null,Тополя срібляста,>80,1,1,0,95,2019-06-20,Замовлення виконано підрядником
3840-02,3840,2018-10-24,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 46",null,null,null,Тополя срібляста,>80,1,1,0,95,2019-06-20,Замовлення виконано підрядником
3840-03,3840,2018-10-24,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10, буд. № 47",null,null,null,Горіх,>80,1,1,0,95,2019-06-20,Замовлення виконано підрядником
3837-01,3837,2018-10-24,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",3780/03-01-06,2018-11-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 24 а",null,48.512504,32.274578,Верба плакуча,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3836-01,3836,2018-10-24,"КП ""ЖЕО № 3"" МРМК"" № 817 від 12.11.2018 року",3843/03-01-06,2018-11-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Дарвіна, 32",null,48.520436,32.221157,Черешня,30-40,1,1,0,122,2018-12,Замовлення виконано підрядником
3835-01,3835,2018-10-24,гр. Коробка М.І.,3780/03-01-06,2018-11-09,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Велика Пермська, 69",null,48.493682,32.270217,Акація,60-70,1,1,0,1,2019-01-24,Замовлення виконано підрядником
